percentage_of_regional_pool_present,difference_from_locality_trait_gravity,percentage_of_niches_present,percentage_of_niches_2_present,percentage_of_niches_3_present,latitude,longitude,closed_forest,cultivated,herbaceous_vegetation,herbaceous_wetland,open_forest,permanent_water,shrubs,urban,mean_elevation,elevation_delta,average_population_density,city_name,continent,realm,biome,national_gdp_estimate_thousand_dollars_per_person,national_income_group,locality_id,number_of_checklists
11.492890995260664,0.29140185507155103,23.666666666666668,25.245283018867923,21.758064516129032,45.6058973,-73.6852904,0.0486019184013125,0.102104723350026,0.0719824960934068,9.43949395428175e-4,0.121918282856102,0.0461318557872365,5.66369637256905e-4,0.607750404479232,29.7232963817138,38,163.956796842751,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L320095,585
9.28909952606635,0.5518592479911195,20.385964912280702,21.07547169811321,18.741935483870968,45.5073442,-73.551118,0.055522370169607,0.00578044845839023,0.0143353437733567,2.52605176623025e-4,0.0766711194520349,0.173900337847041,0.0010104207064921,0.672527354416455,19.1008685911367,20,368.216001556669,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L3242088,277
26.497630331753555,0.2224475903927635,38.3859649122807,39.264150943396224,35.29032258064516,45.6361569,-73.6118102,0.0533791792309012,0.16643041961420799,0.0538458390607836,0.00113152066516652,0.106187421237287,0.0774117906918497,6.28622591759177e-5,0.541550967240628,23.0412167374378,20,140.462276968743,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L3890297,68
4.208530805687203,2.9454419392915945,11.140350877192983,11.679245283018869,10.258064516129032,45.6272347,-73.6379057,0.0621953595269273,0.149385355556706,0.0675356765034438,0.00113188284642643,0.128501747143784,0.0733144439594693,1.88647141071072e-4,0.517746887322172,26.7157760186181,18,154.108254023248,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L1440400,405
11.66824644549763,0.5298509662568033,22.456140350877195,23.49056603773585,20.645161290322584,45.4394907,-73.7234391,0.0354947619284047,0.010569236879996,0.138719527332307,0,0.0748051238766695,0.36730499975175,0.0061024775333896,0.367003872697483,39.6640088420402,37,79.6730403707176,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L2063939,60
14.151658767772512,0.22909379195269672,23.92982456140351,24.26415094339623,22,45.5606311,-73.6340994,0.00872287465054368,0.00315159544884899,0.020150188972135,2.52127635907919e-4,0.0479178459401271,0.0397278999003849,5.67287180792818e-4,0.87951018027126,29.5247746849261,49,443.754756879059,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L2435923,702
10.654028436018958,0.534812531652284,26.228070175438596,28.037735849056602,24.112903225806452,45.5578817,-73.8961565,0.0719207273058082,0.19594252512128,0.0372263159872401,0,0.128889818391091,0.107855381323334,0.00289975022100398,0.453122188008631,32.8220079007175,25,98.1778995833504,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L3496470,82
10.118483412322275,2.1020930850721986,23.666666666666668,24.32075471698113,22.20967741935484,45.4070291,-73.510884,0.0365291424407406,0.105524381011745,0.0431312198931201,0,0.117189111592606,0.31866829108988,8.87269104991522e-4,0.377817079408348,23.1776351794806,19,97.9999260111866,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L5085614,203
21.13270142180095,0.15454729520007324,34.649122807017555,36.79245283018867,31.870967741935488,45.4875512,-73.8192201,0.0658085758851989,0.0118560168046151,0.0338612697337997,0,0.0713916098854993,0.0567693543774328,0.00138981066555773,0.758923362647896,29.1383299574748,9,148.287146728285,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L2102214,292
16.853080568720376,0.4672995371384848,30.75438596491228,31.207547169811324,28.38709677419355,45.5195338,-73.8488102,0.125820581657142,0.0613261248148052,0.019291451147558,0,0.14789865001182,0.1139953436733,0.00153700863809252,0.529649612034661,29.72697779125,9,132.369661074075,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L803462,488
18.61137440758294,0.29645036482316334,35.333333333333336,37.490566037735846,32.95161290322581,45.6059318,-73.8144779,0.0995791076489874,0.0525359041781988,0.042889313085421,3.77581528612906e-4,0.192719339701217,0.0472998601961203,0.00207669840737098,0.561578241432539,32.7160239364986,10,123.80665363962,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L1194295,170
13.132701421800947,0.7192136456093885,29.85964912280701,31.75471698113208,27.548387096774196,45.5741193,-73.847,0.110353115342842,0.117675631177245,0.0538088052029936,3.78009623680302e-4,0.188206544458379,0.0635147581874908,0.00327608340522928,0.461023007691631,31.3844940243937,10,106.169971372363,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L2212556,285
18.620853080568722,0.19511884571856944,33.47368421052632,35.339622641509436,30.7741935483871,45.4445136,-73.6017311,0.038631587386331503,0.00175431150347325,0.022832855663202,1.8987666951854e-4,0.072328367003555,0.242586681181683,8.86091124419852e-4,0.620790229467817,12.0560993116799,17,330.382114038059,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L2468319,1509
19.677725118483412,0.22844655370540534,32.85964912280703,34.94339622641509,30.322580645161292,45.5986056,-73.8325882,0.0936367345840547,0.0937791668281475,0.0473334190724427,3.77679954006975e-4,0.18215948511114,0.0560282040528268,0.00195134642903604,0.523506627542644,32.5503551423762,10,116.690059862217,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L3014433,48
15.554502369668246,0.8857281456593481,33.71929824561404,35.52830188679245,31.58064516129032,45.5702229,-73.8495183,0.109754925350342,0.121592914799735,0.0527453742564501,3.78060529714693e-4,0.190323083609939,0.0620127992021687,0.00327652459086067,0.458152035188787,31.2762902682106,10,104.589771939459,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L3092522,622
19.61611374407583,0.3249404506389291,35.263157894736835,37.00000000000001,32.58064516129032,45.5689311,-73.8670278,0.115330051544723,0.146397244029014,0.0466771457878702,2.52052435802615e-4,0.164240579601989,0.0647077909160796,0.0028205161786775,0.457810252455225,32.1257706056373,25,100.450151459828,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L3776773,155
9.260663507109003,1.0050429838217074,21.982456140350877,23.641509433962263,20.20967741935484,45.4733423,-73.5374368,0.0290421265557131,0.00499499384830988,0.0122270110026238,2.52911080927083e-4,0.0640011326449193,0.375666681047885,0.00113809986417187,0.51267704395545,14.7445627826276,20,311.598410904558,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L6580005,26
11.76777251184834,0.22701259299069806,25.12280701754386,27.0188679245283,23.096774193548388,45.4774154,-73.5752792,0.0564683972383113,0.00467818105775483,0.0229810996031107,2.52874651770532e-4,0.0758728080168206,0.227071520636927,0.00107422143737423,0.611600897357931,13.6952412166493,13,372.667210556929,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L1014373,41
10.393364928909953,0.24914583751794592,17.42105263157895,18.735849056603772,16.016129032258064,45.5991461,-73.4574223,0.035850878591765,0.194549586264811,0.0303312004368151,1.88835641900481e-4,0.168272798139389,0.176645252128906,2.51780855867309e-4,0.393909667940546,27.5212536267061,26,75.0603816562123,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L2515279,18
10.327014218009479,1.282292462012979,23.947368421052627,25.603773584905657,22.01612903225806,45.6662568,-73.5708261,0.0399680066823481,0.280493138378979,0.0311363537862043,0.00119310055436697,0.120767879024283,0.103556203039365,0.00207222727863737,0.420687501723778,13.9901024638832,20,80.48735528283,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L2524505,821
21.834123222748815,0.5671385478350894,31.45614035087719,32.113207547169814,28.919354838709676,45.5071289,-73.6078835,0.0433709511930373,0.0039785660173254,0.0111833243476105,1.26303683089695e-4,0.0449663400684566,0.00797793499421851,4.57417456209151e-4,0.887939162240053,18.4540892789055,50,471.832172184635,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L2788549,88
7.407582938388626,0.8737082473758062,12.75438596491228,13.716981132075471,11.725806451612904,45.5472547,-73.649573,0.0135595718508927,0.00347558312588812,0.0192143807136049,0,0.046819967563862,0.0388531317590744,8.19806322920103e-4,0.877257558663758,34.4433775510276,38,427.940787034466,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L7486822,38
17.72037914691943,0.2092042443597174,29.263157894736835,30.377358490566035,26.903225806451605,45.5094992,-73.7578323,0.0582118466170724,0.0133063149154593,0.0755295694923993,0,0.0782721056462072,0.0487235382406117,0.00470799976128173,0.72112233246571,38.8245795116084,36,158.386586000711,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L9321542,83
16.180094786729857,0.32337117576573765,23.3859649122807,23.30188679245283,21.499999999999996,45.5629309,-73.7988494,0.0846069867646488,0.0313907363664068,0.0562432601639138,3.51219145669933e-4,0.159477961307563,0.0265295272481547,5.04213270349516e-4,0.640877064153971,29.8655086762788,36,142.009478956072,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L1451080,34
12.739336492890994,0.7586777838223896,20.228070175438596,21.62264150943396,18.596774193548388,45.6689243,-73.5132149,0.0324813468943336,0.190923296105095,0.0228010855760314,8.7903883874291e-4,0.147713735708232,0.221686208249964,0.00184795139629287,0.381667337231308,14.6469481625974,19,83.5165674369385,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L2386866,116
14.985781990521328,1.0400767878931245,33.85964912280702,35.75471698113208,32.35483870967742,45.4277985,-73.5921872,0.050350846606496,0.0118414144529828,0.0231766879106808,2.53318849455588e-4,0.103104000301996,0.32746453163579903,7.59956548366764e-4,0.483049243694224,15.0373037225871,17,238.290758323376,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L351551,1168
10.056872037914694,0.6813827390756911,15.087719298245615,14.339622641509433,13.870967741935484,45.5285099,-73.5973158,0.0472650999071506,0.00865934561954708,0.0149011916003952,0,0.0544391519622109,0.0251641197420806,0,0.849571091168616,21.2135652600256,13,506.306593135713,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L3739111,55
11.753554502369669,0.19962646599641942,23.350877192982455,25.11320754716981,21.467741935483872,45.4306186,-73.8186219,0.0316361096204596,0.00356845840362021,0.0146579954203542,0,0.0431872864543355,0.528694800952284,0.00126646749189026,0.376988881657056,29.6482984230668,7,120.014547913954,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L7444444,25
11.72037914691943,0.32987342716991613,21.964912280701753,23.24528301886792,20.193548387096776,45.5263573,-73.5693468,0.0515225438352697,0.00776238609784245,0.0107740384627283,1.2621766012752e-4,0.0756345716605716,0.10433250780384,6.382653832723e-4,0.749209469096348,21.2714110197992,13,467.268361540469,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L1333093,284
8.473933649289101,1.4046565857423767,21.491228070175442,23.113207547169814,19.758064516129036,45.624588,-73.6387289,0.057163509878522,0.140742580349694,0.0646302031144762,0.0011319897593153,0.125819798574877,0.0739450730947243,1.88664959885884e-4,0.536378180268506,27.016030174446,18,163.161302364988,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L2773846,42
8.734597156398104,0.7132841423481157,20.649122807017548,21.698113207547166,18.98387096774194,45.4381848,-73.71705,0.0415136347183459,0.0106677563650284,0.135466354983806,6.33064434042879e-5,0.0774195598538838,0.34721076775572,0.00564072823760323,0.382017891642209,38.8895273550166,37,85.4137701251509,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L3810345,106
29.24170616113744,0.5692268372355828,35.85964912280702,36.698113207547166,32.96774193548387,45.5470761,-73.7832248,0.0874080745745594,0.0179603430679011,0.049658091947559,0,0.127251472748132,0.0509905577437704,0.00126124268015553,0.665344092969907,31.7675254106094,36,157.873640847712,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L4702613,32
11.37440758293839,0.6355388626501327,17.473684210526315,18.792452830188676,16.064516129032256,45.5712143,-73.7076616,0.0331766119822154,0.00742062584103474,0.0433236358496879,1.89024332991195e-4,0.0693491978696834,0.0455306493690047,6.00677324838687e-4,0.800409577430544,41.4964920163679,38,217.683852463079,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L7380303,54
12.611374407582938,0.29654561423086084,23.596491228070175,25.37735849056604,21.693548387096776,45.5277549,-73.7319926,0.0545804157298783,0.00208768215558875,0.0303867136700369,0,0.0685376449727719,0.050636933611658,0.001388323481846,0.792256075152598,47.5728641991269,36,228.88071782165,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L803614,18
4.075829383886256,2.4638841638216746,10.192982456140351,10.735849056603774,9.370967741935484,45.5502713,-73.6992073,0.0245024038764687,0.00241141833286228,0.0327435595571121,0,0.055733139668153,0.0498339182605346,0.0013241535246593,0.833325296920719,47.6263918441657,38,277.81709250042,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L2614932,216
19.488151658767773,0.27418378217713124,30.631578947368418,32.94339622641509,28.16129032258064,45.5591535,-73.8461602,0.105168988835593,0.0855153415422524,0.0515383565747984,2.52140973501467e-4,0.180656041149407,0.0759564794791855,0.00296265643864224,0.49618500819211,30.4262739979544,10,112.409076967645,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L3024997,19
19.412322274881515,1.2070077572082805,22.68421052631579,23.735849056603772,20.85483870967742,45.4917128,-73.6071465,0.0438449882857848,0.0035384239889288,0.0279961691852333,2.52744570637771e-4,0.0582853758770175,0.00882475013597411,0.00101097828255109,0.856246569673873,15.7965635116922,50,429.503519829964,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L469060,368
11.620853080568718,0.17240567368495435,22.105263157894733,23.773584905660375,20.32258064516129,45.5470096,-73.6939877,0.0241747034269156,0.00175338503469798,0.0262194125195648,0,0.0545851760569215,0.0489288400183302,0.00132431267430292,0.842888045252667,47.9869496174084,38,294.571467549597,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L912796,47
9.810426540284363,1.0385963340795468,26.80701754385965,27.88679245283019,24.64516129032258,45.5788974,-73.8303393,0.0935347338289298,0.08453070091147,0.061526570172418,3.77947060732881e-4,0.196784189264031,0.057722397142819,0.00314955883944068,0.500862114537227,30.913894563129,10,112.875462703989,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L2346790,78
20.582938388625593,0.45653705135205513,39.94736842105262,41.037735849056595,36.854838709677416,45.4464071,-73.556557,0.0290777975032705,0.00158220347459329,0.0165653601430163,2.53152555934926e-4,0.0711314008196683,0.530340457923191,0.00126576277967463,0.349783864800651,13.0098050348573,17,288.702073059426,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L2445999,356
9.616113744075829,1.2233454060229798,24.771929824561404,26.245283018867923,22.774193548387096,45.5562286,-73.8889307,0.08426385598434,0.162252478337799,0.0417211687959477,2.52166343753654e-4,0.137893209531196,0.108601369263247,0.00289991295316702,0.459972424868645,32.4551381249411,25,100.147721577466,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L4051839,29
5.924170616113744,0.6282469841971001,11.543859649122806,12.30188679245283,10.612903225806452,45.5151684,-73.5833543,0.0528515771616339,0.00422997810364276,0.0111370854571942,1.59691886265706e-4,0.0578777864377271,0.0763918942874375,6.31340015469068e-4,0.79672064665063,19.5485989854101,13,503.038473150667,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L6163660,48
12.497630331753552,1.28961224774168,25.263157894736842,25.47169811320755,23.903225806451612,45.4444872,-73.7774983,0.0268525190168216,0.0157828387813846,0.0891568561701076,0,0.0585082948760875,0.394108067818452,0.00567892293071143,0.409912500406435,34.3572385008584,19,74.5393968052365,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L7565643,34
10.625592417061611,0.9425248481907266,25.596491228070175,26.735849056603772,23.56451612903226,45.6184756,-73.786128,0.113766591027999,0.0407644644459206,0.0281260892227109,3.14510167065334e-4,0.172169772341507,0.0431133003759568,0.00144674676850054,0.600298525650339,31.9881876545578,10,131.855679757802,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L2236582,422
24.938388625592417,0.9605160294296972,25.84210526315789,27.792452830188676,23.75806451612903,45.5295911,-73.748517,0.0660901941016978,0.00398774698852721,0.0328049413913785,0,0.0792488930692388,0.051608844953972,0.0012526202454809,0.764880556893878,42.3055469699597,36,198.246228696957,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L9675744,18
11.710900473933648,0.7445155428219103,19.175438596491233,20.622641509433965,17.62903225806452,45.5545049,-73.639791,0.0103162468897477,0.00315228269770128,0.0205823044941909,0,0.0472313315637695,0.0397827965964247,8.19593501402333e-4,0.878115444256764,31.200367482852,38,445.614787882209,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L2497102,199
10.516587677725118,0.30712537026421693,21.52631578947369,23.15094339622642,19.790322580645164,45.5472529,-73.6983077,0.0266437962006042,0.00201031594529982,0.0267563184979485,0,0.0548057778592225,0.0489491777587685,0.00132430088412849,0.839384188960301,48.4423223060767,38,285.196086596497,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L2696993,22
7.734597156398104,1.4150634909495379,19,20.41509433962264,17.467741935483872,45.5406867,-73.8803825,0.116173752927787,0.0718019931585817,0.0266203843987564,0,0.138820831176168,0.149909875235268,0.00213321249086941,0.493341502732437,31.6341972399628,10,113.15238663049,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L3213967,57
18.701421800947866,0.3975794592945275,27.31578947368421,29.132075471698112,25.112903225806452,45.5544485,-73.69277,0.0213190364168374,0.00365565265118878,0.0372903272063777,0,0.0575506929447091,0.0492113744052394,0.00107177426233622,0.829775051023625,45.7494977512673,38,283.815268058503,Montreal,North America,Nearctic,Temperate Broadleaf & Mixed Forests,46.991,1. High income: OECD,L476666,443
